pair_id,CUI,label,original_cui,start_index,end_index
"24395892-66c7-11e7-93f9-f45c89b91419,ng",C0011168,non-entailment,C0162316,,
"24395892-66c7-11e7-93f9-f45c89b91419,ng",C0018099,non-entailment,C0162316,,
2439dac2-66c7-11e7-af75-f45c89b91419,C0333559,entailment,C0333559,22,38
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0236073,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0007787,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0007766,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0007282,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0007273,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0494475,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0398623,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0149871,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0027051,non-entailment,C0333559,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0162871,non-entailment,C0333559,,
243cbd48-66c7-11e7-aaa4-f45c89b91419,C0034063,entailment,C0034063,12,27
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0020542,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0032290,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0876973,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0949083,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0032285,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0040583,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0038833,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0694549,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0026269,non-entailment,C0034063,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0027051,non-entailment,C0034063,,
243ccba6-66c7-11e7-acad-f45c89b91419,C0036690,entailment,C0036690,12,18
243d7e68-66c7-11e7-afd4-f45c89b91419,C0007194,entailment,C0007194,16,43
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0002965,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0085615,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0155626,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C1956346,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0018801,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0018802,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0151517,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0035439,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0018790,non-entailment,C0007194,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0020538,non-entailment,C0007194,,
243d8c50-66c7-11e7-a110-f45c89b91419,C0024117,entailment,C0024117,16,20
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0235480,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0520679,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C1510654,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0442874,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0042029,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0037315,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0020456,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0038454,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0011168,non-entailment,C0024117,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0018799,non-entailment,C0024117,,
243e546e-66c7-11e7-83a3-f45c89b91419,C0014544,entailment,C0014544,14,30
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0149931,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0494475,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0085129,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0025517,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0333559,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0236073,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0011880,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C1956346,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0007787,non-entailment,C0014544,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0155626,non-entailment,C0014544,,
243e8718-66c7-11e7-8f2f-f45c89b91419,C0004096,entailment,C0004096,12,18
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0149931,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C1956346,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0014544,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0024115,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0014009,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0019348,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0155626,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0037199,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0037315,non-entailment,C0004096,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0011880,non-entailment,C0004096,,
243f3c30-66c7-11e7-b90c-f45c89b91419,C0030312,entailment,C0030312,11,23
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0035078,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0001339,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0032227,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C1561643,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0155626,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0023895,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0022660,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0022661,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0018802,non-entailment,C0030312,,
"243f3c30-66c7-11e7-b90c-f45c89b91419,ng",C0085615,non-entailment,C0030312,,
2441aa24-66c7-11e7-a698-f45c89b91419,C0020538,entailment,C0020538,20,39
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0035078,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0018802,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0038449,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0018801,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0155626,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0020676,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0002965,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0007194,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C0085615,non-entailment,C0020538,,
"2441aa24-66c7-11e7-a698-f45c89b91419,ng",C1956346,non-entailment,C0020538,,
2441cd40-66c7-11e7-942e-f45c89b91419,C0007282,entailment,C0007282,9,42
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0007787,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0007766,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0333559,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0162871,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0236073,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0149871,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0398623,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0003486,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0242231,non-entailment,C0007282,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0027051,non-entailment,C0007282,,
2444ff76-66c7-11e7-b94d-f45c89b91419,C0011847,entailment,C0011847,16,24
24462aa4-66c7-11e7-a993-f45c89b91419,C0018790,entailment,C0018790,16,30
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0155626,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0018802,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0002965,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0018801,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0032227,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0007194,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0035078,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0085615,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0151517,non-entailment,C0018790,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0038449,non-entailment,C0018790,,
24464874-66c7-11e7-b106-f45c89b91419,C0007273,entailment,C0007273,12,34
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0007787,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0007766,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0333559,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0162871,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0149871,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0236073,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0242231,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0398623,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0027051,non-entailment,C0007273,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0003486,non-entailment,C0007273,,
2446c790-66c7-11e7-aeeb-f45c89b91419,C0558382,entailment,C0558382,16,38
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0011880,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0015230,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0038449,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0032371,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0037199,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0018802,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0035078,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0024131,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0002965,non-entailment,C0558382,,
"2446c790-66c7-11e7-aeeb-f45c89b91419,ng",C0014009,non-entailment,C0558382,,
24484e88-66c7-11e7-8aa3-f45c89b91419,C0235329,entailment,C0235329,18,41
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0012813,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0235325,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0017152,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0042345,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0008350,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0023890,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0032290,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0149801,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0010709,non-entailment,C0235329,,
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0162871,non-entailment,C0235329,,
24498238-66c7-11e7-9621-f45c89b91419,C0032285,entailment,C0032285,16,25
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0876973,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0014118,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0037199,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0014009,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0009450,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0034063,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0040583,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0013182,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0038833,non-entailment,C0032285,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0149801,non-entailment,C0032285,,
1892f4e4-66c7-11e7-afe4-f45c89b91419,C0018801,entailment,C0018801,16,29
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0155626,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0085615,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C1561643,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0022660,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0007194,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0020538,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0018790,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0151517,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0032227,non-entailment,C0018801,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0035078,non-entailment,C0018801,,
18933754-66c7-11e7-84fa-f45c89b91419,C0011860,entailment,C0011860,16,32
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0011854,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0403447,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0149721,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0023890,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0020538,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0007273,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0398623,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0027051,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0007282,non-entailment,C0011860,,
"18933754-66c7-11e7-84fa-f45c89b91419,ng",C0742758,non-entailment,C0011860,,
1893c8ae-66c7-11e7-8eab-f45c89b91419,C0262655,entailment,C0262655,29,43
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0149801,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0403447,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0012813,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0235329,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0035078,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0457949,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0010709,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0694549,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0150055,non-entailment,C0262655,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0162871,non-entailment,C0262655,,
1893f34c-66c7-11e7-a61f-f45c89b91419,C0010054,entailment,C0010054,23,39
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0002965,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0007194,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0155626,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0038449,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0020538,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0018802,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0035439,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0085129,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0011880,non-entailment,C0010054,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0085615,non-entailment,C0010054,,
189408fa-66c7-11e7-999b-f45c89b91419,C0015230,entailment,C0015230,18,22
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C1510654,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0042029,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0022660,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0020676,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0035021,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0162316,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0024131,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C1561643,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0023895,non-entailment,C0015230,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0520679,non-entailment,C0015230,,
189457dc-66c7-11e7-84b9-f45c89b91419,C0149931,entailment,C0149931,16,25
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0085129,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0014544,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0022104,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0027765,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0019348,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C1956346,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0025517,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0011880,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0155626,non-entailment,C0149931,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0152020,non-entailment,C0149931,,
1894640a-66c7-11e7-a0dc-f45c89b91419,C0014544,entailment,C0014544,14,30
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0149931,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0494475,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0085129,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0025517,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0333559,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0236073,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0011880,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C1956346,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0007787,non-entailment,C0014544,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0155626,non-entailment,C0014544,,
18947a12-66c7-11e7-92a0-f45c89b91419,C0002871,entailment,C0002871,40,46
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0042029,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0022660,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C1561643,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0520679,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0018802,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0011168,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0032227,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0020676,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0015230,non-entailment,C0002871,,
"18947a12-66c7-11e7-92a0-f45c89b91419,ng",C0023895,non-entailment,C0002871,,
18949330-66c7-11e7-9b70-f45c89b91419,C0151293,entailment,C0151293,16,33
1895d52e-66c7-11e7-a48f-f45c89b91419,C0036690,entailment,C0036690,12,18
18961908-66c7-11e7-931d-f45c89b91419,C0035439,entailment,C0035439,29,52
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0007194,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0151517,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C1956346,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0002965,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0085615,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0155626,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0018801,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0018802,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0020538,non-entailment,C0035439,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0002940,non-entailment,C0035439,,
189725be-66c7-11e7-9899-f45c89b91419,C0949083,entailment,C0949083,16,43
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0694549,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0032290,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0034063,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0149801,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0014118,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0014009,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0040583,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0037199,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0679247,non-entailment,C0949083,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0020542,non-entailment,C0949083,,
189746fe-66c7-11e7-b3e5-f45c89b91419,C0023895,entailment,C0023895,12,25
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C1561643,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0018799,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0001339,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0008325,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0022660,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0162316,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0022661,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C1510654,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0035078,non-entailment,C0023895,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0021843,non-entailment,C0023895,,
1897fdae-66c7-11e7-9357-f45c89b91419,C0014544,entailment,C0014544,14,30
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0149931,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0494475,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0085129,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0025517,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0333559,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0236073,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0011880,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C1956346,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0007787,non-entailment,C0014544,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0155626,non-entailment,C0014544,,
189807de-66c7-11e7-a3c5-f45c89b91419,C0024131,entailment,C0024131,16,21
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0013182,non-entailment,C0024131,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0004364,non-entailment,C0024131,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0019348,non-entailment,C0024131,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0003864,non-entailment,C0024131,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0015230,non-entailment,C0024131,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0019196,non-entailment,C0024131,,
