pair_id,CUI,label,original_cui,start_index,end_index
"24395892-66c7-11e7-93f9-f45c89b91419,ng",C0019196,non-entailment,C0162316,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0152020,non-entailment,C0024117,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0030305,non-entailment,C0007282,,
"2431a0ca-66c7-11e7-a2c0-f45c89b91419,ng",C0085615,non-entailment,C0001339,,
"243457ac-66c7-11e7-8475-f45c89b91419,ng",C0011880,non-entailment,C0149801,,
"1f3547b6-66c7-11e7-9d04-f45c89b91419,ng",C0403447,non-entailment,C0565599,,
"2412f918-66c7-11e7-bbb4-f45c89b91419,ng",C0035021,non-entailment,C0030312,,
"243d35a4-66c7-11e7-984a-f45c89b91419,ng",C0398623,non-entailment,C0020538,,
"1f312322-66c7-11e7-a5db-f45c89b91419,ng",C0018790,non-entailment,C0011854,,
"24204474-66c7-11e7-833a-f45c89b91419,ng",C0003864,non-entailment,C0020538,,
"23f9a622-66c7-11e7-82df-f45c89b91419,ng",C0018099,non-entailment,C0026267,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0019348,non-entailment,C0017152,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0017152,non-entailment,C0152020,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0520679,non-entailment,C0949083,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C1959583,non-entailment,C0007766,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0002965,non-entailment,C0038833,,
1f309338-66c7-11e7-b3ab-f45c89b91419,C0019348,entailment,C0019348,25,39
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0030305,non-entailment,C1561643,,
1f2da486-66c7-11e7-94ca-f45c89b91419,C0018790,entailment,C0018790,19,33
"24484e88-66c7-11e7-8aa3-f45c89b91419,ng",C0007766,non-entailment,C0235329,,
"23f038ba-66c7-11e7-9871-f45c89b91419,ng",C0149931,non-entailment,C0018802,,
243d8c50-66c7-11e7-a110-f45c89b91419,C0024117,entailment,C0024117,17,21
240b5ab4-66c7-11e7-b812-f45c89b91419,C0162871,entailment,C0162871,20,38
"2401d780-66c7-11e7-986f-f45c89b91419,ng",C0014544,non-entailment,C0014009,,
"242a8c06-66c7-11e7-9e79-f45c89b91419,ng",C0017152,non-entailment,C0024117,,
"23f62d4a-66c7-11e7-9bae-f45c89b91419,ng",C0034155,non-entailment,C0004763,,
"2406b8f6-66c7-11e7-bd00-f45c89b91419,ng",C0152025,non-entailment,C0042345,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C1510654,non-entailment,C0333559,,
243f3c30-66c7-11e7-b90c-f45c89b91419,C0030312,entailment,C0030312,12,24
2406b8f6-66c7-11e7-bd00-f45c89b91419,C0042345,entailment,C0042345,17,24
"242c4940-66c7-11e7-850c-f45c89b91419,ng",C0003507,non-entailment,C0018790,,
189746fe-66c7-11e7-b3e5-f45c89b91419,C0023895,entailment,C0023895,13,26
1f300166-66c7-11e7-afd7-f45c89b91419,C0011860,entailment,C0011860,16,31
"23fac0fa-66c7-11e7-bb11-f45c89b91419,ng",C0398623,non-entailment,C0587044,,
"2427ba24-66c7-11e7-a037-f45c89b91419,ng",C0037315,non-entailment,C0008350,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0003486,non-entailment,C0007273,,
18971eac-66c7-11e7-b5e8-f45c89b91419,C0011847,entailment,C0011847,27,35
"2401501e-66c7-11e7-a3a0-f45c89b91419,ng",C0007273,non-entailment,C0024117,,
1893c8ae-66c7-11e7-8eab-f45c89b91419,C0262655,entailment,C0262655,30,44
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0035439,non-entailment,C0032227,,
23fcb5c0-66c7-11e7-bc68-f45c89b91419,C0027051,entailment,C0027051,22,34
"2411185a-66c7-11e7-b5ee-f45c89b91419,ng",C0030312,non-entailment,C0032371,,
"24461dfa-66c7-11e7-a76f-f45c89b91419,ng",C0017168,non-entailment,C0020538,,
"23f43abe-66c7-11e7-84c5-f45c89b91419,ng",C0007273,non-entailment,C0494475,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0010709,non-entailment,C0024115,,
"24139e36-66c7-11e7-a24d-f45c89b91419,ng",C0242231,non-entailment,C0150055,,
"243d35a4-66c7-11e7-984a-f45c89b91419,ng",C1527303,non-entailment,C0020538,,
"1f32a0b0-66c7-11e7-bd1c-f45c89b91419,ng",C0565599,non-entailment,C0019348,,
243ccba6-66c7-11e7-acad-f45c89b91419,C0036690,entailment,C0036690,13,19
"2424695a-66c7-11e7-bd9b-f45c89b91419,ng",C0024131,non-entailment,C0022104,,
"24464d36-66c7-11e7-93c6-f45c89b91419,ng",C0027765,non-entailment,C0020538,,
"23f29024-66c7-11e7-8064-f45c89b91419,ng",C0018799,non-entailment,C0236073,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0020538,non-entailment,C0024131,,
"243f5062-66c7-11e7-8fe6-f45c89b91419,ng",C0024131,non-entailment,C0037315,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0235325,non-entailment,C0007194,,
"2429943e-66c7-11e7-927a-f45c89b91419,ng",C0032326,non-entailment,C0018802,,
"1f2f6564-66c7-11e7-9ada-f45c89b91419,ng",C0333559,non-entailment,C0020456,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0152025,non-entailment,C0149931,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0152020,non-entailment,C0018801,,
"2425939a-66c7-11e7-9407-f45c89b91419,ng",C0032227,non-entailment,C0042029,,
"189d196c-66c7-11e7-a5a0-f45c89b91419,ng",C0403447,non-entailment,C0018799,,
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0004763,non-entailment,C0007787,,
"1f300166-66c7-11e7-afd7-f45c89b91419,ng",C0020676,non-entailment,C0011860,,
"243083f0-66c7-11e7-a3af-f45c89b91419,ng",C0007194,non-entailment,C0152025,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0017168,non-entailment,C0007282,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0014009,non-entailment,C1561643,,
"23f9a622-66c7-11e7-82df-f45c89b91419,ng",C0008325,non-entailment,C0026267,,
23fa3880-66c7-11e7-80c2-f45c89b91419,C0018790,entailment,C0018790,28,42
"1f2ed4d0-66c7-11e7-9e94-f45c89b91419,ng",C0012819,non-entailment,C0020538,,
"2403df5a-66c7-11e7-8d5c-f45c89b91419,ng",C0017168,non-entailment,C0014544,,
"24141640-66c7-11e7-a97e-f45c89b91419,ng",C0032227,non-entailment,C0151517,,
"241b819e-66c7-11e7-a235-f45c89b91419,ng",C0235325,non-entailment,C0026269,,
"1f337690-66c7-11e7-bca3-f45c89b91419,ng",C0403447,non-entailment,C0149871,,
"18933d64-66c7-11e7-874c-f45c89b91419,ng",C0042345,non-entailment,C0020456,,
241ae736-66c7-11e7-9af3-f45c89b91419,C0020676,entailment,C0020676,16,30
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0007273,non-entailment,C0024131,,
"1f2f6564-66c7-11e7-9ada-f45c89b91419,ng",C0003504,non-entailment,C0020456,,
"2401d780-66c7-11e7-986f-f45c89b91419,ng",C0027051,non-entailment,C0014009,,
"23efe950-66c7-11e7-a93a-f45c89b91419,ng",C0023890,non-entailment,C0018799,,
"240c9938-66c7-11e7-b43d-f45c89b91419,ng",C0012813,non-entailment,C0038454,,
"23fff05c-66c7-11e7-93d4-f45c89b91419,ng",C0007194,non-entailment,C0007282,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0027765,non-entailment,C0018801,,
"2428a2e8-66c7-11e7-8a78-f45c89b91419,ng",C0025517,non-entailment,C0235329,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0019196,non-entailment,C0012813,,
"1f2f6564-66c7-11e7-9ada-f45c89b91419,ng",C0085615,non-entailment,C0020456,,
"24150822-66c7-11e7-b3d8-f45c89b91419,ng",C0587044,non-entailment,C0002871,,
"242f575c-66c7-11e7-a5ec-f45c89b91419,ng",C1959583,non-entailment,C0235329,,
"23f8031a-66c7-11e7-8a88-f45c89b91419,ng",C0152025,non-entailment,C0012819,,
"24464d36-66c7-11e7-93c6-f45c89b91419,ng",C0018799,non-entailment,C0020538,,
"23fe5cb0-66c7-11e7-840f-f45c89b91419,ng",C0149801,non-entailment,C0018802,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0494475,non-entailment,C0027051,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0019196,non-entailment,C0152020,,
"2424695a-66c7-11e7-bd9b-f45c89b91419,ng",C0010709,non-entailment,C0022104,,
"24257d2c-66c7-11e7-9a5e-f45c89b91419,ng",C0018802,non-entailment,C0002965,,
"1f366894-66c7-11e7-820b-f45c89b91419,ng",C0035439,non-entailment,C0020538,,
"2406b8f6-66c7-11e7-bd00-f45c89b91419,ng",C1959583,non-entailment,C0042345,,
"189bd42e-66c7-11e7-bb0e-f45c89b91419,ng",C0587044,non-entailment,C0235329,,
"240e48dc-66c7-11e7-85c3-f45c89b91419,ng",C0020456,non-entailment,C0149931,,
"23f25258-66c7-11e7-be33-f45c89b91419,ng",C0012819,non-entailment,C0017168,,
"2425939a-66c7-11e7-9407-f45c89b91419,ng",C0457949,non-entailment,C0042029,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0150055,non-entailment,C0011880,,
2437d3a8-66c7-11e7-a1a5-f45c89b91419,C0694549,entailment,C0694549,17,45
"243083f0-66c7-11e7-a3af-f45c89b91419,ng",C0011880,non-entailment,C0152025,,
"2406b8f6-66c7-11e7-bd00-f45c89b91419,ng",C0003864,non-entailment,C0042345,,
"242bcc06-66c7-11e7-8e8d-f45c89b91419,ng",C0032227,non-entailment,C0032326,,
"240e48dc-66c7-11e7-85c3-f45c89b91419,ng",C0403447,non-entailment,C0149931,,
"23ee10b4-66c7-11e7-b754-f45c89b91419,ng",C0149801,non-entailment,C0007787,,
"2401501e-66c7-11e7-a3a0-f45c89b91419,ng",C0019196,non-entailment,C0024117,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0012819,non-entailment,C0034063,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0026269,non-entailment,C0014544,,
"2439b5f8-66c7-11e7-a0db-f45c89b91419,ng",C0010709,non-entailment,C0018802,,
"1f36c686-66c7-11e7-9dba-f45c89b91419,ng",C0020542,non-entailment,C0038454,,
"23fc326e-66c7-11e7-a1b2-f45c89b91419,ng",C0155909,non-entailment,C1960800,,
"23eff622-66c7-11e7-b6e1-f45c89b91419,ng",C0032285,non-entailment,C0242231,,
"24330836-66c7-11e7-95f8-f45c89b91419,ng",C0003864,non-entailment,C0007273,,
"23f0cbe8-66c7-11e7-b99c-f45c89b91419,ng",C0152025,non-entailment,C0019196,,
"1f2ace12-66c7-11e7-855d-f45c89b91419,ng",C0012819,non-entailment,C0011860,,
"18932266-66c7-11e7-a4e3-f45c89b91419,ng",C0403447,non-entailment,C0010054,,
"1f337690-66c7-11e7-bca3-f45c89b91419,ng",C0235329,non-entailment,C0149871,,
"18932266-66c7-11e7-a4e3-f45c89b91419,ng",C0038449,non-entailment,C0010054,,
"2436b934-66c7-11e7-a526-f45c89b91419,ng",C0004763,non-entailment,C0020538,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0011849,non-entailment,C0038833,,
"242ece74-66c7-11e7-aa21-f45c89b91419,ng",C0012819,non-entailment,C0013182,,
"1f36a9c6-66c7-11e7-8519-f45c89b91419,ng",C0018799,non-entailment,C0235329,,
"240a92b6-66c7-11e7-8e6d-f45c89b91419,ng",C0011168,non-entailment,C0035078,,
"24372692-66c7-11e7-b324-f45c89b91419,ng",C0587044,non-entailment,C0149801,,
2412e96e-66c7-11e7-9954-f45c89b91419,C0042029,entailment,C0042029,26,49
"1f36dc5c-66c7-11e7-a54f-f45c89b91419,ng",C0035021,non-entailment,C0020456,,
23ff4e5c-66c7-11e7-b6e5-f45c89b91419,C0020542,entailment,C0020542,17,39
"2411310a-66c7-11e7-888d-f45c89b91419,ng",C0235329,non-entailment,C0032285,,
"2437efd2-66c7-11e7-9326-f45c89b91419,ng",C0030305,non-entailment,C0042029,,
"189f5a54-66c7-11e7-aa20-f45c89b91419,ng",C0003864,non-entailment,C0038454,,
"23fcb5c0-66c7-11e7-bc68-f45c89b91419,ng",C0020538,non-entailment,C0027051,,
"2429b228-66c7-11e7-9071-f45c89b91419,ng",C0003864,non-entailment,C0008325,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0403447,non-entailment,C0024115,,
189560b4-66c7-11e7-bb70-f45c89b91419,C0011847,entailment,C0011847,13,21
"2406b8f6-66c7-11e7-bd00-f45c89b91419,ng",C0011168,non-entailment,C0042345,,
"240b61f8-66c7-11e7-b4c4-f45c89b91419,ng",C0457949,non-entailment,C0022661,,
"241ea812-66c7-11e7-b42f-f45c89b91419,ng",C0235325,non-entailment,C0042029,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0037199,non-entailment,C0018802,,
"24498238-66c7-11e7-9621-f45c89b91419,ng",C0565599,non-entailment,C0032285,,
"23f754cc-66c7-11e7-9378-f45c89b91419,ng",C0026267,non-entailment,C0032285,,
"1f337690-66c7-11e7-bca3-f45c89b91419,ng",C0442874,non-entailment,C0149871,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0403447,non-entailment,C0155909,,
"243083f0-66c7-11e7-a3af-f45c89b91419,ng",C0030283,non-entailment,C0152025,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0030283,non-entailment,C0022661,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0035439,non-entailment,C0027051,,
189a0248-66c7-11e7-9e2d-f45c89b91419,C0027051,entailment,C0027051,12,24
"23f2fb5e-66c7-11e7-899b-f45c89b91419,ng",C0085129,non-entailment,C0020538,,
"1f32a0b0-66c7-11e7-bd1c-f45c89b91419,ng",C0011854,non-entailment,C0019348,,
"2426decc-66c7-11e7-823c-f45c89b91419,ng",C1510654,non-entailment,C0042029,,
"24163b3a-66c7-11e7-bc21-f45c89b91419,ng",C0014009,non-entailment,C0010054,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0008325,non-entailment,C1561643,,
1f337690-66c7-11e7-bca3-f45c89b91419,C0149871,entailment,C0149871,24,27
1f302b94-66c7-11e7-b5a0-f45c89b91419,C0032285,entailment,C0032285,25,34
"18938c92-66c7-11e7-90e0-f45c89b91419,ng",C0026267,non-entailment,C0017168,,
"189e8e12-66c7-11e7-8a0c-f45c89b91419,ng",C0015230,non-entailment,C0003504,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0008272,non-entailment,C0022661,,
"23f98aee-66c7-11e7-9300-f45c89b91419,ng",C0040583,non-entailment,C0085615,,
"23eea75c-66c7-11e7-bf44-f45c89b91419,ng",C0235325,non-entailment,C0015230,,
"1f333db8-66c7-11e7-96b0-f45c89b91419,ng",C0236073,non-entailment,C0018790,,
"24147d10-66c7-11e7-801d-f45c89b91419,ng",C0742758,non-entailment,C0235325,,
18937ca2-66c7-11e7-8c7d-f45c89b91419,C0018802,entailment,C0018802,1,25
"23f9a622-66c7-11e7-82df-f45c89b91419,ng",C0494475,non-entailment,C0026267,,
"23fdbdd2-66c7-11e7-99dd-f45c89b91419,ng",C0876973,non-entailment,C0022661,,
2424695a-66c7-11e7-bd9b-f45c89b91419,C0022104,entailment,C0022104,17,41
"23f754cc-66c7-11e7-9378-f45c89b91419,ng",C0150055,non-entailment,C0032285,,
"1f337690-66c7-11e7-bca3-f45c89b91419,ng",C0007766,non-entailment,C0149871,,
"242c4940-66c7-11e7-850c-f45c89b91419,ng",C0015230,non-entailment,C0018790,,
"24002d4a-66c7-11e7-8ca7-f45c89b91419,ng",C0026269,non-entailment,C0012813,,
2401d780-66c7-11e7-986f-f45c89b91419,C0014009,entailment,C0014009,20,27
"1f2da486-66c7-11e7-94ca-f45c89b91419,ng",C0012813,non-entailment,C0018790,,
"24147d10-66c7-11e7-801d-f45c89b91419,ng",C0026269,non-entailment,C0235325,,
"23fa11c8-66c7-11e7-8af6-f45c89b91419,ng",C0001339,non-entailment,C0037199,,
"243457ac-66c7-11e7-8475-f45c89b91419,ng",C0876973,non-entailment,C0149801,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0020538,non-entailment,C0022661,,
"24464d36-66c7-11e7-93c6-f45c89b91419,ng",C0030312,non-entailment,C0020538,,
"1f300166-66c7-11e7-afd7-f45c89b91419,ng",C0020542,non-entailment,C0011860,,
"24373788-66c7-11e7-9448-f45c89b91419,ng",C0019348,non-entailment,C0014118,,
"240b5ab4-66c7-11e7-b812-f45c89b91419,ng",C0035078,non-entailment,C0162871,,
"23f9c1be-66c7-11e7-a433-f45c89b91419,ng",C0011168,non-entailment,C0002940,,
"242a6ac6-66c7-11e7-b43f-f45c89b91419,ng",C0014544,non-entailment,C0003507,,
23eea75c-66c7-11e7-bf44-f45c89b91419,C0015230,entailment,C0015230,19,23
"2425865a-66c7-11e7-b45d-f45c89b91419,ng",C0085615,non-entailment,C0038449,,
"1f2f6564-66c7-11e7-9ada-f45c89b91419,ng",C0403447,non-entailment,C0020456,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0235325,non-entailment,C0014544,,
"189a0cf0-66c7-11e7-aba1-f45c89b91419,ng",C0037315,non-entailment,C0022660,,
240b163a-66c7-11e7-a344-f45c89b91419,C0018802,entailment,C0018802,17,41
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0032285,non-entailment,C0262655,,
"24002d4a-66c7-11e7-8ca7-f45c89b91419,ng",C0235480,non-entailment,C0012813,,
"2404e826-66c7-11e7-bd9b-f45c89b91419,ng",C0023895,non-entailment,C0020538,,
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0679247,non-entailment,C0007787,,
"24071050-66c7-11e7-91fd-f45c89b91419,ng",C0019196,non-entailment,C0010054,,
"24373788-66c7-11e7-9448-f45c89b91419,ng",C0010709,non-entailment,C0014118,,
"240c9938-66c7-11e7-b43d-f45c89b91419,ng",C0679247,non-entailment,C0038454,,
"23f0c76c-66c7-11e7-9db4-f45c89b91419,ng",C0026269,non-entailment,C0027765,,
"23f45b5c-66c7-11e7-b67c-f45c89b91419,ng",C0020676,non-entailment,C0034155,,
"189f55f4-66c7-11e7-9a9b-f45c89b91419,ng",C0003504,non-entailment,C0162871,,
"23fc326e-66c7-11e7-a1b2-f45c89b91419,ng",C0013182,non-entailment,C1960800,,
"2425939a-66c7-11e7-9407-f45c89b91419,ng",C0155626,non-entailment,C0042029,,
"24148242-66c7-11e7-816e-f45c89b91419,ng",C0040583,non-entailment,C0020538,,
"1898cb62-66c7-11e7-a139-f45c89b91419,ng",C0020676,non-entailment,C0024115,,
"2412f918-66c7-11e7-bbb4-f45c89b91419,ng",C0587044,non-entailment,C0030312,,
"1f2ed4d0-66c7-11e7-9e94-f45c89b91419,ng",C0403447,non-entailment,C0020538,,
"241edc24-66c7-11e7-9157-f45c89b91419,ng",C0155909,non-entailment,C0020538,,
"1892f4e4-66c7-11e7-afe4-f45c89b91419,ng",C0015230,non-entailment,C0018801,,
"23f9c1be-66c7-11e7-a433-f45c89b91419,ng",C0032285,non-entailment,C0002940,,
"23fa3880-66c7-11e7-80c2-f45c89b91419,ng",C0011854,non-entailment,C0018790,,
"2425939a-66c7-11e7-9407-f45c89b91419,ng",C0032285,non-entailment,C0042029,,
"242c4940-66c7-11e7-850c-f45c89b91419,ng",C0403447,non-entailment,C0018790,,
242a8c06-66c7-11e7-9e79-f45c89b91419,C0024117,entailment,C0024117,12,16
"189c087e-66c7-11e7-bc9c-f45c89b91419,ng",C0742758,non-entailment,C0442874,,
"24128b10-66c7-11e7-a992-f45c89b91419,ng",C0442874,non-entailment,C0003486,,
"1f35a666-66c7-11e7-9c66-f45c89b91419,ng",C0042345,non-entailment,C0018790,,
"1f35a666-66c7-11e7-9c66-f45c89b91419,ng",C0017152,non-entailment,C0018790,,
"24066310-66c7-11e7-9020-f45c89b91419,ng",C0010068,non-entailment,C0020538,,
"243d35a4-66c7-11e7-984a-f45c89b91419,ng",C0235329,non-entailment,C0020538,,
"1899f6f4-66c7-11e7-baa4-f45c89b91419,ng",C0037315,non-entailment,C0018099,,
1892f4e4-66c7-11e7-afe4-f45c89b91419,C0018801,entailment,C0018801,17,30
"242f575c-66c7-11e7-a5ec-f45c89b91419,ng",C0018790,non-entailment,C0235329,,
"242f575c-66c7-11e7-a5ec-f45c89b91419,ng",C0403447,non-entailment,C0235329,,
"2408ebbe-66c7-11e7-ae8e-f45c89b91419,ng",C0457949,non-entailment,C0021843,,
"243587da-66c7-11e7-8eb4-f45c89b91419,ng",C0520679,non-entailment,C0235329,,
"23f3ff1a-66c7-11e7-b188-f45c89b91419,ng",C0007766,non-entailment,C0018799,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0003486,non-entailment,C0035439,,
1f2f6564-66c7-11e7-9ada-f45c89b91419,C0020456,entailment,C0020456,13,26
23f0c76c-66c7-11e7-9db4-f45c89b91419,C0027765,entailment,C0027765,29,51
"24071050-66c7-11e7-91fd-f45c89b91419,ng",C0032227,non-entailment,C0010054,,
"189a0248-66c7-11e7-9e2d-f45c89b91419,ng",C0403447,non-entailment,C0027051,,
"23f3ff1a-66c7-11e7-b188-f45c89b91419,ng",C0042345,non-entailment,C0018799,,
2427ba24-66c7-11e7-a037-f45c89b91419,C0008350,entailment,C0008350,17,31
"243083f0-66c7-11e7-a3af-f45c89b91419,ng",C0020542,non-entailment,C0152025,,
"189c087e-66c7-11e7-bc9c-f45c89b91419,ng",C0679247,non-entailment,C0442874,,
"23ecad24-66c7-11e7-b910-f45c89b91419,ng",C0014009,non-entailment,C0032227,,
"1899f6f4-66c7-11e7-baa4-f45c89b91419,ng",C0742758,non-entailment,C0018099,,
"23efe950-66c7-11e7-a93a-f45c89b91419,ng",C0403447,non-entailment,C0018799,,
"1f36a9c6-66c7-11e7-8519-f45c89b91419,ng",C0003504,non-entailment,C0235329,,
"23fa70b4-66c7-11e7-bb50-f45c89b91419,ng",C0149871,non-entailment,C0162871,,
"189a298a-66c7-11e7-8602-f45c89b91419,ng",C0150055,non-entailment,C0020456,,
240b61f8-66c7-11e7-b4c4-f45c89b91419,C0022661,entailment,C0022661,8,31
"2411185a-66c7-11e7-b5ee-f45c89b91419,ng",C0007787,non-entailment,C0032371,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0022661,non-entailment,C0262655,,
"240cedfa-66c7-11e7-8f92-f45c89b91419,ng",C0235480,non-entailment,C0024117,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0020456,non-entailment,C0022661,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0025517,non-entailment,C0032227,,
"24395892-66c7-11e7-93f9-f45c89b91419,ng",C0030312,non-entailment,C0162316,,
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0012813,non-entailment,C0024117,,
"24204474-66c7-11e7-833a-f45c89b91419,ng",C0262655,non-entailment,C0020538,,
"242b5508-66c7-11e7-9b9e-f45c89b91419,ng",C0003864,non-entailment,C0025517,,
"18938c92-66c7-11e7-90e0-f45c89b91419,ng",C0018790,non-entailment,C0017168,,
"23ef22b8-66c7-11e7-93e1-f45c89b91419,ng",C0034155,non-entailment,C0020538,,
"242f6d50-66c7-11e7-83a2-f45c89b91419,ng",C0003486,non-entailment,C0040583,,
"242af400-66c7-11e7-928f-f45c89b91419,ng",C0007282,non-entailment,C0018802,,
"189bf1f4-66c7-11e7-bc85-f45c89b91419,ng",C0020676,non-entailment,C0007282,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0403447,non-entailment,C0012813,,
"23ebd37e-66c7-11e7-aec4-f45c89b91419,ng",C0026267,non-entailment,C0032290,,
"23ef22b8-66c7-11e7-93e1-f45c89b91419,ng",C0035439,non-entailment,C0020538,,
"1893c8ae-66c7-11e7-8eab-f45c89b91419,ng",C0558382,non-entailment,C0262655,,
2408ebbe-66c7-11e7-ae8e-f45c89b91419,C0021843,entailment,C0021843,19,36
"23eff622-66c7-11e7-b6e1-f45c89b91419,ng",C1510654,non-entailment,C0242231,,
"24208ede-66c7-11e7-9b4a-f45c89b91419,ng",C0150055,non-entailment,C0038454,,
"240b5ab4-66c7-11e7-b812-f45c89b91419,ng",C0009450,non-entailment,C0162871,,
"242d5542-66c7-11e7-b796-f45c89b91419,ng",C1510654,non-entailment,C0009450,,
"2403dadc-66c7-11e7-9f41-f45c89b91419,ng",C0007766,non-entailment,C0457949,,
189408fa-66c7-11e7-999b-f45c89b91419,C0015230,entailment,C0015230,19,23
"242d5542-66c7-11e7-b796-f45c89b91419,ng",C0023895,non-entailment,C0009450,,
189de41c-66c7-11e7-bfaa-f45c89b91419,C0022660,entailment,C0022660,17,36
2403dadc-66c7-11e7-9f41-f45c89b91419,C0457949,entailment,C0457949,13,34
"23ecad24-66c7-11e7-b910-f45c89b91419,ng",C0026267,non-entailment,C0032227,,
"23ff4e5c-66c7-11e7-b6e5-f45c89b91419,ng",C0694549,non-entailment,C0020542,,
"23f2fb5e-66c7-11e7-899b-f45c89b91419,ng",C0011860,non-entailment,C0020538,,
"241c2ccc-66c7-11e7-8c9f-f45c89b91419,ng",C0023895,non-entailment,C0155626,,
"23f4254c-66c7-11e7-b0de-f45c89b91419,ng",C0022660,non-entailment,C0004096,,
"241b8a92-66c7-11e7-8fe0-f45c89b91419,ng",C0262655,non-entailment,C0034063,,
"2436c6ae-66c7-11e7-82d5-f45c89b91419,ng",C0011849,non-entailment,C0012813,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0008272,non-entailment,C0152020,,
"2429b228-66c7-11e7-9071-f45c89b91419,ng",C0949083,non-entailment,C0008325,,
"1f309338-66c7-11e7-b3ab-f45c89b91419,ng",C0558382,non-entailment,C0019348,,
"23fe5cb0-66c7-11e7-840f-f45c89b91419,ng",C0025517,non-entailment,C0018802,,
"23f29024-66c7-11e7-8064-f45c89b91419,ng",C0149871,non-entailment,C0236073,,
"24257d2c-66c7-11e7-9a5e-f45c89b91419,ng",C0262655,non-entailment,C0002965,,
"1898cb62-66c7-11e7-a139-f45c89b91419,ng",C0020456,non-entailment,C0024115,,
"24330836-66c7-11e7-95f8-f45c89b91419,ng",C0032290,non-entailment,C0007273,,
"23f33682-66c7-11e7-90c4-f45c89b91419,ng",C0011849,non-entailment,C0022661,,
"240b61f8-66c7-11e7-b4c4-f45c89b91419,ng",C0403447,non-entailment,C0022661,,
"23f821f6-66c7-11e7-883c-f45c89b91419,ng",C0020676,non-entailment,C0018801,,
"243457ac-66c7-11e7-8475-f45c89b91419,ng",C0149931,non-entailment,C0149801,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0155909,non-entailment,C0022661,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0022660,non-entailment,C0010054,,
"2428d530-66c7-11e7-a04a-f45c89b91419,ng",C0022661,non-entailment,C0042029,,
"2411310a-66c7-11e7-888d-f45c89b91419,ng",C1527303,non-entailment,C0032285,,
"2436b934-66c7-11e7-a526-f45c89b91419,ng",C0030312,non-entailment,C0020538,,
24330836-66c7-11e7-95f8-f45c89b91419,C0007273,entailment,C0007273,17,39
"23fd4f00-66c7-11e7-9b69-f45c89b91419,ng",C0015230,non-entailment,C0679247,,
"1f36b422-66c7-11e7-b056-f45c89b91419,ng",C0022661,non-entailment,C0042029,,
"2418145c-66c7-11e7-aa8a-f45c89b91419,ng",C0012819,non-entailment,C0012813,,
